id,user,activity,x_mean,x_std,x_max,x_min,x_median,x_skew,x_kurtosis,x_mad,x_abs_dev,y_mean,y_std,y_max,y_min,y_median,y_skew,y_kurtosis,y_mad,y_abs_dev,z_mean,z_std,z_max,z_min,z_median,z_skew,z_kurtosis,z_mad,z_abs_dev,mag_mean,mag_std,mag_energy,mag_entropy,x_fft_mean,x_fft_std,x_fft_max,x_fft_peak_freq,y_fft_mean,y_fft_std,y_fft_max,y_fft_peak_freq,z_fft_mean,z_fft_std,z_fft_max,z_fft_peak_freq,xy_corr,xz_corr,yz_corr,x_peak_dist_mean,y_peak_dist_mean,z_peak_dist_mean
s_5542,u_22,Walking,6.04,5.01,18.84,-3.64,5.71,0.3113,-0.317,3.385,4.04,8.266,4.254,18.12,-1.04,8.03,0.348,-0.5244,3.34,3.438,-0.5625,3.787,8.92,-9.0,-1.709,0.5557,-0.1025,1.7295,3.023,11.586,5.324,26030.0,2.73,56.34,81.7,966.0,0.0,50.28,106.3,1323.0,0.0,37.8,30.25,210.2,15.0,0.431,0.5674,-0.1274,4.97,4.23,8.7
s_5544,u_22,Downstairs,1.547,2.303,9.7,-4.59,1.345,0.3032,0.745,1.465,1.7705,9.54,3.996,19.23,1.38,8.98,0.6113,-0.1958,2.44,3.156,2.402,3.322,10.42,-5.668,2.451,0.0734,-0.101,2.262,2.652,10.61,4.348,21020.0,2.717,23.67,25.9,247.5,0.0,45.47,122.6,1526.0,0.0,36.72,36.62,384.2,0.0,0.2349,0.2869,0.3838,4.875,4.75,4.53
s_5545,u_22,Standing,-1.637,0.8135,0.38,-4.18,-1.57,-0.3975,0.1809,0.53,0.6475,9.59,0.4941,11.84,6.89,9.66,-1.55,12.16,0.15,0.29,2.05,1.013,5.75,-0.08,1.84,1.057,1.585,0.57,0.788,10.03,0.4329,16136.0,1.787,8.57,21.47,261.8,0.0,14.85,120.6,1535.0,0.0,10.16,27.08,328.0,0.0,0.1091,0.2764,-0.336,56.0,5.035,8.336
s_5546,u_22,Standing,-1.157,0.2761,-0.34,-1.92,-1.14,-0.2218,0.2014,0.19,0.216,9.42,0.11755,9.7,9.08,9.43,-0.4568,0.06335,0.08,0.0946,3.143,0.2349,3.64,2.37,3.16,-0.3303,-0.0604,0.18,0.188,10.01,0.10077,16030.0,2.312,3.648,14.6,185.2,0.0,10.56,118.75,1508.0,0.0,5.254,39.53,502.8,0.0,0.7554,-0.4302,-0.3135,0.0,5.168,6.457
s_5547,u_22,Sitting,-0.929,0.05096,-0.8,-1.08,-0.91,-0.4617,0.1394,0.04,0.0417,3.752,0.03986,3.83,3.64,3.76,0.03372,-0.3267,0.03,0.0326,9.36,0.03683,9.47,9.28,9.36,0.4016,0.1237,0.02,0.03056,10.13,0.03284,16420.0,2.701,1.424,11.68,148.6,0.0,4.14,47.28,600.5,0.0,9.77,118.0,1498.0,0.0,-0.3918,0.1876,-0.314,0.0,4.902,4.5
s_5548,u_22,Jogging,7.04,10.92,19.56,-14.79,10.19,-0.5366,-1.031,8.41,9.53,8.51,8.35,19.56,-7.35,7.184,0.02335,-1.391,8.02,7.465,-0.2827,5.3,16.12,-10.27,-1.688,1.052,0.9844,2.158,4.008,17.11,6.797,54240.0,2.861,114.56,117.8,1126.0,0.0,93.3,118.44,1361.0,0.0,59.56,30.98,135.6,14.0,0.3943,0.3735,-0.05295,4.37,6.652,5.92
s_5549,u_22,Downstairs,-0.7524,2.129,3.45,-7.44,-0.55,-0.516,0.2632,1.59,1.698,9.44,3.979,19.56,0.69,8.6,0.3867,-0.11176,2.11,3.15,2.967,3.666,11.305,-7.355,3.256,-0.41,0.3096,2.377,2.902,10.68,4.254,21140.0,2.678,24.19,15.19,120.44,0.0,46.22,121.0,1509.0,0.0,42.66,41.7,474.8,0.0,-0.0838,0.11804,0.3074,5.168,6.16,4.332
s_5550,u_22,Jogging,4.39,11.45,19.56,-16.97,5.43,-0.1893,-1.241,11.11,10.0,7.695,8.8,19.56,-7.12,4.594,0.1864,-1.543,6.836,8.125,-1.38,4.586,11.03,-10.72,-1.873,0.3945,-0.0761,2.738,3.629,16.03,7.29,49600.0,2.887,119.94,98.44,702.0,0.0,98.9,109.9,1231.0,0.0,50.97,32.75,220.8,0.0,0.3857,0.2108,0.1982,4.934,7.6,5.07
s_5551,u_22,Standing,-1.241,0.2969,-0.5,-2.22,-1.23,-0.1324,0.0831,0.19,0.2345,9.51,0.1434,9.81,9.11,9.52,-0.2815,-0.1683,0.09,0.113,2.926,0.311,3.76,2.22,2.87,0.3677,-0.301,0.19,0.2551,10.04,0.1054,16120.0,2.393,4.18,15.59,198.6,0.0,10.81,119.8,1522.0,0.0,5.51,36.8,468.2,0.0,0.685,-0.6147,-0.5933,0.0,4.812,4.914
s_5552,u_22,Walking,5.766,5.156,19.42,-3.68,5.73,0.333,0.02243,3.045,3.953,8.52,4.03,19.45,2.07,7.93,0.7275,-0.04453,2.87,3.123,-1.177,4.02,10.23,-8.39,-1.669,0.6616,0.3928,2.03,3.014,11.91,4.945,26610.0,2.738,55.34,80.7,922.5,0.0,46.8,109.7,1364.0,0.0,40.12,34.6,213.0,15.0,0.3447,0.6006,-0.010666,4.934,3.975,9.25
s_5553,u_22,Jogging,6.297,10.2,19.56,-15.05,8.66,-0.4587,-0.8506,8.26,8.72,7.54,8.78,19.56,-8.5,5.03,0.03345,-1.298,7.49,7.812,-0.26,4.91,14.56,-9.086,-1.471,0.802,0.0105,2.854,3.896,16.02,6.727,48320.0,2.84,105.0,109.44,1007.5,0.0,93.25,112.9,1206.0,0.0,56.44,26.14,144.5,11.0,0.3555,0.301,-0.139,5.03,6.91,5.207
s_5554,u_22,Sitting,-0.9375,0.0671,-0.84,-1.14,-0.91,-1.454,1.631,0.02,0.04987,3.725,0.04993,3.87,3.53,3.72,-0.5835,1.667,0.04,0.03635,9.38,0.04343,9.51,9.28,9.38,0.2047,-0.06506,0.04,0.03214,10.14,0.04276,16450.0,2.42,1.539,11.79,150.0,0.0,4.242,46.94,596.0,0.0,9.85,118.3,1501.0,0.0,0.2092,0.03442,-0.059,0.0,5.63,6.086
s_5555,u_22,Walking,6.77,4.83,19.42,-1.8,6.55,0.4077,0.5376,2.11,3.53,8.16,3.84,17.08,2.18,7.67,0.59,-0.588,2.91,3.156,-0.6655,3.535,9.38,-8.35,-1.648,0.807,0.4678,1.859,2.758,11.8,4.926,26140.0,2.703,54.34,90.06,1083.0,0.0,47.5,103.7,1305.0,0.0,36.78,26.8,123.44,15.0,0.3477,0.5415,-0.1296,5.73,4.53,8.61
s_5556,u_22,Sitting,-1.291,1.065,2.07,-4.02,-1.44,0.938,1.999,0.45,0.7373,3.945,0.8643,7.08,2.15,3.83,1.164,1.911,0.49,0.6343,9.21,0.592,10.88,6.63,9.3,-1.639,4.965,0.22,0.3843,10.2,0.3408,16690.0,2.049,9.32,19.02,206.6,0.0,10.5,50.0,631.5,0.0,14.21,115.9,1473.0,0.0,0.554,-0.5474,-0.81,76.0,12.5,5.32
s_5557,u_22,Upstairs,0.5806,1.768,7.59,-8.31,0.44,-0.4504,5.46,0.82,1.209,9.15,3.941,17.58,-0.38,9.71,-0.529,0.006832,1.72,2.934,2.484,2.979,16.4,-3.445,1.968,1.477,3.473,1.205,2.076,10.125,3.89,18830.0,2.547,19.81,12.69,92.9,0.0,45.22,117.6,1464.0,0.0,32.25,37.0,397.5,0.0,0.212,0.2396,0.0743,4.027,3.77,6.695
s_5558,u_22,Walking,-1.359,4.14,8.39,-9.47,-1.8,0.2793,-0.5195,2.836,3.373,9.93,4.59,19.38,0.0,9.89,-0.1892,-0.6724,3.6,3.78,1.0,3.979,14.37,-6.51,-0.1498,1.379,1.978,1.743,2.99,11.52,4.76,24880.0,2.66,32.38,44.6,286.0,29.0,50.34,128.9,1589.0,0.0,36.9,36.5,169.0,36.0,0.2382,0.6426,0.3513,5.96,3.926,5.18
s_5559,u_22,Walking,2.986,4.816,18.2,-5.63,2.7,0.69,0.6836,3.295,3.723,9.91,3.996,18.1,2.15,9.91,0.02211,-0.75,2.76,3.256,0.268,3.703,11.54,-7.016,-0.9536,0.9414,0.776,1.894,2.91,11.72,4.75,25600.0,2.594,41.44,58.5,478.0,0.0,42.97,128.1,1585.0,0.0,33.3,33.12,216.8,14.0,0.355,0.688,0.1196,5.066,4.344,4.87
s_5560,u_22,Downstairs,1.389,2.102,9.7,-4.4,1.14,0.4763,0.9673,1.205,1.615,9.5,3.916,19.53,-0.3,8.85,0.3638,0.1392,2.105,2.994,2.549,3.51,10.42,-6.66,2.473,-0.1781,0.153,2.18,2.742,10.62,4.242,20930.0,2.682,23.12,21.9,222.1,0.0,46.44,121.44,1520.0,0.0,39.97,37.6,408.0,0.0,0.298,0.4097,0.4365,5.1,5.465,4.97
s_5561,u_22,Standing,-1.714,0.4407,-0.95,-3.34,-1.65,-0.8037,0.418,0.31,0.3574,9.66,0.1659,10.12,9.19,9.66,-0.0581,-0.1991,0.13,0.1338,1.999,0.3054,2.56,0.72,2.03,-1.518,4.016,0.15,0.2129,10.02,0.12115,16070.0,2.748,5.81,21.62,274.2,0.0,11.3,121.6,1545.0,0.0,5.016,25.08,319.8,0.0,0.6997,-0.2693,-0.3003,0.0,5.32,4.05
s_5562,u_22,Sitting,-0.9385,0.0607,-0.8,-1.18,-0.91,-1.161,2.498,0.04,0.04608,3.75,0.05157,3.95,3.41,3.76,-0.822,12.82,0.03,0.03333,9.36,0.04358,9.47,9.23,9.38,-0.2544,0.723,0.04,0.0346,10.125,0.03525,16420.0,2.39,1.526,11.8,150.1,0.0,4.31,47.22,600.0,0.0,9.83,118.0,1498.0,0.0,-0.1365,0.1814,-0.4685,0.0,4.05,4.344
s_5563,u_22,Sitting,-3.727,0.3357,-2.6,-4.56,-3.79,1.062,1.651,0.19,0.2487,3.424,0.3196,3.95,2.41,3.41,-0.6426,0.3486,0.23,0.2461,8.59,0.1361,9.15,8.35,8.56,1.658,2.867,0.06,0.0955,9.984,0.1265,15960.0,1.994,6.28,46.9,596.0,0.0,5.76,43.12,548.0,0.0,9.914,108.3,1376.0,0.0,0.08563,0.2059,-0.5967,0.0,8.11,5.08
s_5564,u_22,Walking,-1.904,4.156,11.3,-9.85,-2.51,0.4683,0.291,2.76,3.305,9.734,4.406,19.56,0.34,9.66,-0.2028,-0.4685,2.97,3.521,1.019,3.791,14.48,-6.934,0.1907,0.932,1.575,1.688,2.83,11.39,4.55,24080.0,2.635,36.16,45.16,304.8,0.0,50.75,125.25,1558.0,0.0,37.9,32.06,168.9,14.0,0.2423,0.629,0.3167,7.684,4.215,5.277
s_5565,u_22,Sitting,0.0892,0.4016,1.31,-0.46,-0.08,1.023,-0.02866,0.175,0.3271,4.113,0.373,4.86,3.57,4.02,0.4822,-1.077,0.27,0.3284,9.17,0.256,9.7,8.62,9.26,-0.4805,-0.928,0.175,0.2213,10.07,0.0874,16230.0,2.322,2.457,4.586,24.75,1.0,5.973,51.88,658.0,0.0,10.75,115.6,1468.0,0.0,0.9224,-0.943,-0.9556,5.92,6.77,6.434
s_5566,u_22,Jogging,7.47,9.98,19.56,-15.43,9.33,-0.5312,-0.9,8.19,8.58,7.65,8.55,19.56,-6.93,4.42,0.1968,-1.493,6.43,7.76,0.7793,5.176,12.26,-7.312,-0.3406,0.6694,-0.5107,3.316,4.2,16.3,6.96,50270.0,2.879,106.25,116.5,1195.0,0.0,96.44,108.3,1224.0,0.0,57.97,31.97,159.5,12.0,0.2896,0.3086,-0.1968,4.867,6.566,4.742
s_5567,u_22,Jogging,5.65,11.336,19.56,-16.23,7.31,-0.4253,-1.063,9.93,9.875,7.26,9.03,19.56,-9.28,4.48,0.127,-1.436,6.66,8.22,-0.4255,5.75,15.83,-10.57,-1.287,0.8135,0.3755,3.344,4.465,16.72,6.973,52480.0,2.844,115.8,110.7,904.0,0.0,94.4,112.2,1162.0,0.0,64.6,33.78,183.1,12.0,0.3596,0.3613,0.01772,4.47,6.566,5.07
s_5568,u_22,Walking,3.096,4.832,17.67,-5.2,2.39,0.573,0.2267,3.3,3.879,10.05,4.37,18.66,1.12,9.945,0.04855,-0.741,3.135,3.525,0.4094,3.61,11.14,-6.66,-0.3064,0.8984,0.7354,2.05,2.807,11.914,4.914,26600.0,2.633,43.6,58.06,495.5,0.0,54.56,127.4,1607.0,0.0,34.5,30.38,156.9,15.0,0.2725,0.695,0.1354,4.668,4.4,5.816
s_5569,u_22,Sitting,-0.849,0.4314,0.27,-1.61,-0.89,0.3665,-0.7183,0.34,0.3674,4.8,0.3254,5.52,4.18,4.79,0.1312,-0.993,0.27,0.2783,8.89,0.1494,9.15,8.47,8.92,-0.821,0.1175,0.11,0.119,10.16,0.05457,16500.0,2.604,3.205,11.61,135.9,0.0,6.582,60.5,768.0,0.0,9.87,112.0,1422.0,0.0,0.9062,-0.9097,-0.913,0.0,4.95,5.047
s_5570,u_22,Sitting,-0.941,0.1548,-0.65,-1.27,-0.95,0.2157,-1.075,0.13,0.1342,3.82,0.095,4.06,3.57,3.79,0.223,-0.653,0.07,0.07886,9.34,0.0469,9.47,9.23,9.34,0.1733,-0.4844,0.04,0.0381,10.14,0.03986,16460.0,2.494,2.047,11.88,150.5,0.0,4.523,48.12,611.5,0.0,9.78,117.8,1495.0,0.0,0.6704,-0.4773,-0.537,0.0,5.96,4.18
s_5571,u_22,Sitting,-1.055,0.287,-0.23,-1.65,-1.04,0.502,0.1034,0.19,0.2281,4.727,0.2886,5.24,4.18,4.84,-0.1832,-1.471,0.21,0.2666,8.91,0.1359,9.19,8.62,8.85,0.2,-1.365,0.11,0.1235,10.14,0.0612,16460.0,2.064,2.92,13.516,168.8,0.0,6.176,59.6,756.5,0.0,9.766,112.2,1424.0,0.0,0.691,-0.648,-0.89,0.0,4.0,9.93
s_5572,u_22,Sitting,-0.8296,0.0785,-0.61,-1.18,-0.84,-0.8887,3.31,0.04,0.05542,3.756,0.03665,3.87,3.6,3.76,-0.3376,2.32,0.03,0.02655,9.41,0.0418,9.51,9.3,9.43,0.06616,-0.4097,0.04,0.03625,10.164,0.0357,16530.0,2.57,1.667,10.41,132.8,0.0,4.168,47.3,601.0,0.0,9.875,118.6,1505.0,0.0,0.0808,0.2058,-0.3127,0.0,3.95,4.027
s_5573,u_22,Sitting,-2.012,0.5054,-0.91,-2.45,-2.3,1.065,-0.7056,0.04,0.4414,3.68,0.3516,4.37,3.34,3.49,0.963,-0.9272,0.08,0.3103,9.195,0.05234,9.28,9.04,9.19,-0.2935,-0.2507,0.04,0.04123,10.125,0.04178,16400.0,2.523,4.316,25.89,322.0,0.0,5.367,46.44,588.5,0.0,9.68,115.9,1471.0,0.0,0.983,-0.6514,-0.655,0.0,3.7,5.5
s_5574,u_22,Sitting,-4.59,0.201,-3.95,-4.79,-4.67,1.617,1.667,0.04,0.1492,3.232,0.2847,4.18,2.87,3.11,1.297,0.5835,0.09,0.2222,8.25,0.04398,8.47,8.08,8.24,0.06744,4.117,0.04,0.03375,9.984,0.04807,15960.0,2.291,6.03,57.78,734.0,0.0,4.98,40.75,517.0,0.0,8.74,104.0,1321.0,0.0,0.9067,-0.2083,-0.2578,0.0,15.22,4.44
s_5576,u_22,Walking,5.887,4.586,17.88,-2.96,5.88,0.10645,-0.1852,2.734,3.594,8.195,3.846,17.92,2.56,7.8,0.8706,0.05722,2.69,2.969,-1.029,3.543,9.34,-9.805,-1.321,0.4692,0.7124,1.43,2.564,11.43,4.53,24210.0,2.742,49.66,80.3,942.0,0.0,47.28,104.3,1311.0,0.0,35.94,29.75,207.6,15.0,0.3132,0.5386,-0.129,4.773,4.2,9.57
s_5577,u_22,Sitting,-0.893,0.1166,-0.65,-1.18,-0.89,-0.4773,-0.389,0.09,0.0946,3.723,0.0988,4.02,3.45,3.72,0.3337,0.3408,0.07,0.0759,9.42,0.05865,9.53,9.19,9.43,-0.4277,0.4478,0.045,0.04694,10.17,0.0409,16560.0,2.615,2.01,11.21,142.9,0.0,4.652,46.88,595.5,0.0,10.05,118.75,1508.0,0.0,0.4937,-0.1641,-0.6406,0.0,5.73,4.188
s_5578,u_22,Downstairs,-1.041,2.31,6.09,-8.12,-1.13,-0.0881,1.177,1.36,1.732,9.51,4.33,19.45,0.34,8.67,0.4443,-0.2104,2.715,3.43,3.07,3.709,13.21,-6.633,2.95,0.07477,-0.278,2.527,3.023,10.805,4.68,22190.0,2.72,25.39,19.58,166.6,0.0,48.75,122.75,1521.0,0.0,42.5,43.62,491.5,0.0,-0.157,-0.09174,0.429,7.047,6.08,4.87
s_5579,u_22,Standing,-1.385,0.165,-0.91,-1.8,-1.38,-0.03625,0.1727,0.11,0.1278,9.49,0.0851,9.7,9.28,9.51,-0.2119,0.03705,0.04,0.0669,2.887,0.1377,3.21,2.41,2.91,-0.688,1.15,0.08,0.10486,10.02,0.0849,16060.0,2.533,3.0,17.39,221.6,0.0,10.414,119.6,1519.0,0.0,4.305,36.3,462.0,0.0,0.2766,-0.4023,-0.1722,0.0,5.035,4.688
s_5580,u_22,Jogging,6.434,10.59,19.56,-15.83,8.58,-0.494,-1.013,8.47,9.13,7.23,7.95,19.56,-7.35,4.31,0.3884,-1.255,4.92,7.027,0.2493,5.266,13.1,-12.02,-0.933,0.7456,0.1459,3.486,4.246,16.03,6.312,47520.0,2.809,106.0,115.56,1030.0,0.0,88.0,103.56,1157.0,0.0,57.7,33.47,193.8,13.0,0.2766,0.3818,-0.003584,4.875,6.953,5.0
s_5581,u_22,Downstairs,-0.04486,2.143,6.55,-4.79,-0.115,0.2091,-0.06384,1.45,1.691,9.375,4.54,19.53,0.19,8.77,0.2896,-0.4878,3.1,3.68,2.736,3.729,13.14,-7.125,2.662,0.1526,0.0307,2.473,2.98,10.55,4.812,21520.0,2.873,22.64,14.91,79.6,7.0,52.06,121.06,1500.0,0.0,41.3,41.4,437.8,0.0,0.1559,0.1975,0.4192,5.742,5.58,4.11
s_5582,u_22,Sitting,-4.293,0.2815,-3.79,-4.9,-4.35,0.08386,-1.153,0.24,0.2465,3.783,0.3027,4.29,3.06,3.79,-0.533,-0.586,0.26,0.2527,8.17,0.06003,8.39,8.01,8.16,0.10315,0.764,0.04,0.0473,9.984,0.05936,15950.0,2.53,5.867,54.1,687.0,0.0,5.45,47.7,605.5,0.0,8.82,103.0,1308.0,0.0,0.844,0.25,-0.00901,0.0,5.957,4.43
s_5583,u_22,Jogging,5.32,11.09,19.56,-16.23,7.344,-0.2798,-1.19,9.875,9.75,6.45,8.29,19.56,-8.5,4.176,0.3796,-1.145,5.77,7.188,-0.1492,4.66,13.14,-9.234,-0.994,0.889,0.58,2.602,3.588,15.47,6.64,45340.0,2.848,116.1,103.56,851.0,0.0,90.5,97.25,1032.0,0.0,49.5,32.1,175.8,60.0,0.1902,0.3591,-0.06305,4.75,7.0,6.0
s_5584,u_22,Jogging,5.418,10.53,19.56,-14.14,5.23,-0.2732,-1.218,9.56,9.26,7.594,8.69,19.56,-7.35,5.1,0.1624,-1.502,7.2,7.887,-0.4307,5.45,13.76,-10.42,-1.921,1.0205,0.4421,2.363,4.19,16.08,6.67,48500.0,2.842,106.3,105.56,867.0,0.0,91.6,113.6,1215.0,0.0,58.75,36.5,167.1,3.0,0.326,0.3298,-0.1758,4.625,6.695,6.91
s_5585,u_22,Walking,-2.803,4.5,8.47,-10.34,-3.795,0.3906,-0.96,3.455,3.955,11.3,3.96,19.19,0.38,12.41,-0.5723,-0.4292,2.9,3.385,-0.786,4.586,15.28,-7.082,-1.376,1.115,1.469,2.996,3.516,13.33,3.93,30880.0,2.598,48.1,46.72,448.5,0.0,48.56,143.4,1807.0,0.0,47.75,34.38,186.1,14.0,0.1359,0.69,0.2096,11.234,7.58,8.22
s_5586,u_22,Upstairs,1.244,1.71,9.89,-3.3,0.95,1.646,6.676,0.975,1.255,9.17,4.047,17.73,0.8,9.51,-0.3948,-0.3984,2.44,3.127,2.457,3.17,17.36,-4.59,1.7295,1.37,3.545,1.226,2.225,10.17,4.207,19380.0,2.623,20.22,17.52,199.1,0.0,47.3,117.7,1468.0,0.0,35.88,35.88,393.2,0.0,0.4368,0.2217,0.1324,4.4,5.465,6.715
s_5587,u_22,Sitting,-0.5024,1.19,2.6,-3.02,-1.27,0.448,-0.794,0.425,1.07,5.94,2.809,11.56,2.68,3.64,0.376,-1.689,0.46,2.697,7.008,3.059,11.96,0.46,9.43,-0.4746,-1.483,0.285,2.916,10.15,0.5767,16530.0,1.671,8.37,14.05,104.94,1.0,19.48,80.8,950.5,0.0,23.12,93.9,1121.0,0.0,0.653,-0.5386,-0.952,3.867,4.855,4.25
s_5588,u_22,Jogging,5.445,10.88,19.56,-15.24,6.57,-0.3303,-1.068,9.16,9.22,6.35,8.625,19.56,-8.81,3.55,0.3345,-1.181,5.086,7.473,-0.1478,4.465,14.67,-13.41,-0.8037,0.918,1.823,2.514,3.355,15.22,7.16,45250.0,2.838,117.8,99.0,871.0,0.0,93.75,97.8,1016.5,0.0,49.0,28.14,131.4,66.0,0.3464,0.3848,0.115,4.844,6.74,5.742
s_5590,u_22,Walking,-2.213,4.195,10.0,-13.06,-2.22,0.02449,0.2866,2.68,3.258,9.766,4.72,19.5,0.65,9.92,-0.3037,-0.877,3.8,3.934,0.945,5.062,17.2,-8.47,0.0,1.04,1.336,2.771,3.824,11.87,5.09,26670.0,2.746,38.0,46.47,354.0,0.0,51.7,127.06,1563.0,0.0,49.16,42.75,187.1,22.0,0.1378,0.5396,0.339,7.527,4.36,4.758
s_5591,u_22,Sitting,-0.6577,0.422,0.23,-1.46,-0.76,0.308,-1.309,0.32,0.3784,5.3,0.3508,6.05,4.67,5.453,-0.1015,-1.54,0.285,0.33,8.59,0.206,8.92,8.24,8.54,0.00484,-1.551,0.19,0.1921,10.13,0.05722,16430.0,2.582,2.818,9.48,105.25,0.0,6.914,66.9,848.0,0.0,9.71,108.25,1375.0,0.0,0.8247,-0.8306,-0.953,0.0,9.5,5.85
s_5592,u_22,Downstairs,4.65,3.053,14.33,-0.84,4.406,0.4656,-0.2484,2.03,2.514,8.664,4.05,19.27,0.65,7.76,0.682,-0.07086,2.39,3.271,0.8105,2.484,6.89,-6.973,0.824,-0.0559,0.2246,1.478,1.916,10.34,4.715,20670.0,2.748,34.25,61.44,743.5,0.0,47.06,111.44,1386.0,0.0,25.31,21.25,129.6,0.0,0.5923,0.502,0.1936,4.324,5.215,4.574
s_5593,u_22,Jogging,6.574,10.47,19.56,-13.82,8.64,-0.4426,-1.095,8.92,9.05,7.523,8.766,19.56,-8.58,5.05,0.1055,-1.427,6.89,7.92,-0.146,5.473,14.82,-9.914,-1.777,1.012,0.647,2.281,4.105,16.28,7.13,50600.0,2.84,110.2,110.9,1052.0,0.0,95.7,110.4,1203.0,0.0,60.6,33.5,163.8,57.0,0.3328,0.2406,-0.2627,4.5,6.434,5.066
s_5594,u_22,Sitting,-0.0928,0.2805,1.31,-0.46,-0.08,2.547,9.016,0.12,0.18,3.912,0.2664,4.86,3.53,3.95,1.148,2.078,0.15,0.2036,9.29,0.1797,9.53,8.62,9.3,-1.517,3.219,0.11,0.1312,10.086,0.06384,16280.0,2.623,2.06,3.117,14.84,0.0,5.38,49.3,626.0,0.0,10.51,117.06,1486.0,0.0,0.9077,-0.9365,-0.953,30.33,6.06,5.383
s_5595,u_22,Jogging,5.727,10.3,19.56,-14.63,7.35,-0.2328,-1.184,9.21,9.055,6.234,8.42,19.56,-7.59,3.49,0.3958,-1.329,6.09,7.55,0.1007,4.63,13.375,-8.58,-0.858,0.9473,1.092,2.492,3.553,14.99,6.734,43200.0,2.842,112.44,97.8,916.0,0.0,93.0,94.44,997.5,0.0,51.75,27.42,176.0,12.0,0.2074,0.2499,-0.02512,4.812,6.816,5.277
s_5596,u_22,Walking,-1.782,4.15,6.82,-10.61,-1.84,-0.1324,-0.7217,3.25,3.436,10.04,4.76,19.42,0.11,10.44,-0.3098,-0.7974,3.586,3.992,1.096,4.516,15.17,-7.246,-0.2316,1.173,1.305,2.111,3.424,11.92,4.832,26480.0,2.72,33.72,46.1,299.5,29.0,51.03,131.0,1607.0,0.0,43.0,40.1,196.0,22.0,0.1847,0.488,0.3943,5.92,4.56,4.773
s_5597,u_22,Walking,6.605,4.688,19.53,-2.87,6.26,0.3206,0.3757,2.36,3.51,8.29,3.955,17.58,0.08,7.61,0.635,-0.453,2.71,3.195,-0.765,3.443,8.77,-8.266,-1.532,0.5796,0.202,1.853,2.674,11.79,4.83,25970.0,2.803,51.75,88.44,1057.0,0.0,48.34,105.56,1326.0,0.0,35.03,27.62,151.2,16.0,0.3147,0.513,-0.1832,5.703,4.484,8.0
s_5598,u_22,Sitting,-0.9717,0.3923,-0.5,-2.22,-0.8,-0.9233,-0.323,0.17,0.3345,3.83,0.3867,4.21,2.37,4.02,-1.456,1.823,0.12,0.3167,9.33,0.1307,10.31,8.85,9.3,2.746,19.31,0.04,0.08484,10.14,0.1274,16460.0,1.293,3.477,12.8,155.5,0.0,6.375,48.28,612.5,0.0,10.68,117.5,1492.0,0.0,0.8506,-0.701,-0.4846,0.0,5.176,5.36
s_5599,u_22,Walking,-3.96,4.87,8.01,-10.57,-6.21,0.577,-0.8296,2.87,4.27,11.44,4.363,18.89,0.61,13.74,-0.539,-1.028,2.2,3.932,-0.9253,5.49,17.55,-7.926,-1.335,1.245,1.476,3.045,4.152,14.14,4.508,35230.0,2.557,49.16,62.34,633.5,0.0,52.47,145.6,1830.0,0.0,51.12,48.38,255.9,15.0,0.04932,0.762,0.1365,6.453,5.92,7.55
s_5600,u_22,Walking,2.928,5.05,18.23,-5.94,2.336,0.6455,0.3325,3.79,4.04,10.16,4.42,18.58,2.15,10.02,0.0731,-0.8447,3.086,3.635,0.2196,3.771,11.266,-7.164,-0.613,0.826,0.447,1.968,2.924,12.08,5.02,27380.0,2.646,41.7,60.97,468.5,0.0,47.9,131.8,1625.0,0.0,33.0,34.56,180.8,22.0,0.2927,0.6636,0.125,5.31,4.36,5.2
s_5601,u_22,Sitting,0.2142,0.443,1.14,-0.34,0.04,0.831,-0.7695,0.15,0.3743,4.324,0.4065,5.09,3.79,4.18,0.7666,-0.919,0.155,0.3455,9.06,0.271,9.38,8.54,9.15,-0.7725,-0.8984,0.13,0.2288,10.06,0.0553,16200.0,2.754,2.469,5.715,34.53,1.0,6.42,54.56,692.0,0.0,10.555,114.2,1450.0,0.0,0.991,-0.988,-0.989,19.33,10.55,4.457
s_5602,u_22,Sitting,-2.084,0.803,-0.34,-4.37,-1.99,-0.357,0.6147,0.38,0.5913,3.594,0.8584,5.9,1.42,3.62,0.49,1.003,0.54,0.6455,9.195,0.2642,9.89,8.31,9.13,-0.03026,0.7554,0.13,0.2069,10.16,0.195,16510.0,2.182,7.414,27.27,333.5,0.0,9.51,45.75,575.0,0.0,11.56,115.75,1471.0,0.0,0.769,-0.287,-0.6255,0.0,7.266,6.234
s_5604,u_22,Walking,-1.577,4.137,9.38,-11.11,-1.71,0.001171,-0.4475,2.99,3.377,9.68,5.066,19.5,0.34,10.02,-0.263,-1.024,4.27,4.293,1.033,4.332,14.25,-7.86,0.0817,1.039,1.046,2.328,3.31,11.555,5.043,25420.0,2.773,37.16,41.88,252.2,0.0,56.12,126.3,1549.0,0.0,43.0,36.44,199.0,14.0,0.1772,0.5435,0.3772,5.48,4.383,5.137
s_5605,u_22,Walking,-4.453,4.87,7.46,-11.3,-6.21,0.567,-0.849,3.35,4.285,11.24,4.418,19.38,1.46,13.01,-0.3296,-1.357,2.61,4.07,-0.816,5.164,15.28,-7.547,-2.697,1.26,1.149,2.396,3.951,14.03,4.465,34700.0,2.406,48.0,68.3,712.5,0.0,52.38,143.5,1799.0,0.0,49.47,43.94,272.5,14.0,0.04605,0.748,0.1716,8.5,7.09,8.61
